comment_id,product_id,user_id,comment_content
110,14,663,얼큰탕은 매운가요? 라면으로 치면 어느장도인가요?/ 혹시 얼큰탕 시켜서 매운맛 안매운맛 두버젼으로 먹을수 있나요?
111,14,664,아버지가 위가안좋으셔서 약간이라도 매운건 못드시는데 혹시 맑은탕은 매울까요?
112,14,665,"30일 저녁 8시쯤 주문했거든요
내일 출발이면 1월1일은 배송이 안되고 토요일에 받을 것 같은데(잘못하면 토욜에도 못받을 수 있을 듯)
몇일동안 택배사에 있어도 되나요?
차라리 월요일에 배송해주시는 게 나을 것 같은데 어떻게 해야 할까요?
"
113,14,666,이거 혹시 물 붓고 렌지에 돌려도 되나요?? 도시락 으로 먹으려고하는데
114,14,667,"오늘 식구들끼리 모여앉아 정말 맛나게 잘 먹었네요~
감칠맛에 국물이 너무 좋았어요~~
재구매 할듯요^^"
115,15,668,제조일자가 9월 10일이였는데 제조일로부터 5일까지던뎅 향이랑 맛봐보니까 이상없는거같아서 걍 먹엇거든용...? 제조일자가 짧은 이유가 무엇인가요...?
116,15,669,메세지 확인 부탁드립니다!
117,15,670,메세지 확인해주세요
118,15,671,메세지 확인해주세요
119,15,672,메시지 확인해주세요~
120,15,673,냉동보관은 아예 안되는 건가요??ㅠㅠ
121,15,674,"작가님 메세지확인 부탁드립니다! 꽃개장 1+1주문햇는데 매운양념 + 일반양념으로 가능할까요,?"
122,15,675,유통기한이 일주일로짧던데.. 냉동보관했다가해동후먹어도괜찮을까요??
123,15,676,메시지 확인 부탁드려요!
124,15,677,메시지 확인부탁드립니다.
125,16,678,후기는 있는데 항상 구매가 안되네요 대체 뭐에요
126,16,679,주문했는데 깜박하고 요청사항에 기재를 못했습니다.. 메세지로 문의 넣었는데 확인 부탁드려요...!!
127,16,680,냉장보관시 유통기한이 어떻게 되나용?
128,16,681,저도 윗님처럼 냉장보관시 유통기한이 궁금합니다!!
129,16,682,3가지만도 팔았으면좋겠어요ㅜ
130,16,683,냉장보관시 유통기한 알려주세용
131,16,684,"1,4,6,7,13 으로 주문할께요"
132,16,685,제주도 배송가능한강요??
133,16,686,1탄2탄 섞어서 주문가능한가요??
134,16,687,작가님 메세지확인부탁드려요
135,17,688,주문했어요~ 기대되요.
136,17,689,"월요일에 안전하게 포장해서 보내드리겠습니다, 감사합니다.^^!"
137,17,690,저는목요일에 꼭보내주세요
138,17,691,대구도 택배가능한가요?
139,17,692,안녕하세요:) 대략 몇 인분 인가요??
140,17,693,매운걸 못 먹는 아기도 같이먹으려는데 매운맛이 전혀없나요?
141,18,694,할인이벤트 언제까지 해요?
142,18,695,간장은 어떤 간장을 사용하시나요?? 상세정보에 없어서 여쭤봐욤^^
143,18,696,오늘 새벽에 몇가지 주문했는데 오늘 발송이 되었나요? 다른 작가님들은 발송문자가 왔는데 여긴 안와서요
144,18,697,"안녕하세요
주문후 개별메세지 발송드렸습니다~^^"
145,18,698,"금욜새벽에 세가지 주문했어요
메세지 주셨다는데 전 따로 문자는 못받았구요 
금욜발송 토욜배송일까 했는데 주말이껴서 오늘 발송하신건지 확인바랍니다"
146,18,699,"안녕하세요~
주문주신날인 8월7일 오전9시 아이디어스 메세지창에 배송관련 메세지 남겨져있어요
확인부탁드려요~^^"
147,18,700,안녕하세요~ 혹시 메추리알 빼고 곤약만 담아서 보내주실 수도 있으신지 문의 드려요.
148,18,701,"1일 발송되었다고 해서 어제 올줄 알았는데..안왔어요..운송장 조회해서
배송흐름 보니까 1일부터 배송사작인데..3일인 지금 현재 2시40분까지도 배송이 안되고 있어요..도착은 오늘 할껀 같은데....얼음팩 다 녹았을거 같고...음식물이라...괜찮을까요???"
149,18,702,아이가  매운걸  전혀 안먹어서 순한맛은  그냥  간장맛인지  .. 아님  매운맛이  들어가는지요 ?? 
150,18,703,지금 판매중지네요??언제쯤  다시 판매하시나요?
151,19,704,연락처도 없으시고 어디로 문자드려야하죠?
152,19,705,오늘주문하면 낼 저녁에는 받아볼수있나요?
153,19,706,배송관련하여 17시부터 메시지드렸는데 확인후 연락부탁드립니다
154,19,707,잘못된 배송문의와 발송되지않은 메시지문의에는 결국 답도 없으시고 아무런 설명없이 환불처리만 바로 해주셨네요
155,19,708,혹시 곤이 빼고 알만 가능한가요?ㅠㅠㅜ
156,19,709,냉동 보관 해 놓고 먹고싶을때 끓여 먹어도 될까요? 신랑이 알탕을 좋아해서 쟁여놓고 싶어서요~
157,19,710,냉동보관해서 끓일때는 알 해동해서 넣나요? 아니면 냉동알바로넣나요??
158,19,711,"제가 사는곳은 cj대한통운은 이틀소요 되는데, 주문하면 안될까요?"
159,19,712,목포사는데 토욜 받을라면 언제 주문해야하나요??
160,19,713,매시지 확인해 주시고 배송 누락된건 확인해주시고 알추가한주문건 배송 구정후에 보내주세요. 저번에 맛있게 먹어서 또 주문한건데 많이 바쁘신가봅니다.  잊지마시고 보내주세요~ 새해복 많이 받으세요~
161,20,714,청양고추 맞을까요? 매운걸 넘 좋아하는데 ㅎㅎ 
162,20,715,찹쌀가루만 들어가나요? 제가 밀가루 알러지라..
163,20,716,사장님. 매끼마다 먹는데도 안질리고 맛있어서 또 주문했어요
164,20,717,재판매안하시나용 ㅜㅜ
165,20,718,250g 이 얼만큼 되는거에요? 얼마나 사야할지 모르겟어요 ㅠㅠ
166,20,719,겉절이등등 같이 살려고하는데 너무 추워서 얼어올까봐요.
167,21,720,주문했어요~ 기대되요.
168,21,721,"월요일에 안전하게 포장해서 보내드리겠습니다, 감사합니다.^^!"
169,21,722,저는목요일에 꼭보내주세요
170,21,723,대구도 택배가능한가요?
171,21,724,안녕하세요:) 대략 몇 인분 인가요??
172,21,725,매운걸 못 먹는 아기도 같이먹으려는데 매운맛이 전혀없나요?
173,22,726,혹시 무광으로도 가능한가요?
174,22,727,무광으로도 가능한가요?
175,22,728,무광으로하면 뭐 묻어나오나요?
176,22,729,혹시 블랙은 아예 품절인가요?좀 늦게 받아도 괜찮은데 블랙이 가지고 싶어서요ㅠ
177,24,730,묶음으로 판매하시는 건가요??
178,24,731,몇개 묶음인가요?
179,24,732,영양성분이어떻게될까요?
180,24,733,30팩 2묶음으로 사고싶은데 유통기한은 어떻게 되나요?
181,24,734,성분표가 없는데 알 수 없을까요?
182,24,735,밥먹고 간식으로 먹으면 다이어트안되고 더살찌겠죠ㅠ?
183,25,736,지인들 선물로 정말좋아요^^ 3번째 주문해요
184,25,737,k3 스마트 키인데 아령으로하지않아도될까요?
185,25,738,사진메세지로보냈습니다!
186,25,739,옆라인 가죽 마감이 되어있나요?
187,25,740,사고싶은데 네임택.보조등~사진도 없고 뭘말하는지 추가옵션 선택이 어려워요.
188,25,741,제가 선물을 하려고 하는데요. 코나 스마트키는 일반 스크랩으로 주문해도 될까요? 그리고 무료로 각인 해주시는건 요청사항에 적으면 될까요?
189,25,742,"안녕하세요~감성바구니입니다.
일반스트랩 연결  가능하실 것 같습니다. 각인내용은 주문시 요청사항에 남겨주시면 됩니다~"
190,25,743,선물하려 주문한 물품 받았습니다~  그런데 제가 문구 요청에 이름과 함께 적었던 하트 모양은 빠져 있네요.. 원례 하트 모양은 불박이 안되나요?? 미리 안내도 없이 배송 온 걸 보니 마음이 조금 그러네요
191,25,744,혹시 캐딜락 앰브럼 가능한지용
192,25,745,"6개정도구매할껀데,
네임택사는건 한번에말씀드리면되나요?"
193,30,746,냉장보관은 며칠동안 가능하나요??
194,30,747,제가 매운걸 못먹어서 안매운맛은 없나요  
195,30,748,후기를 보면 짧뚱한 떡이 있고 길쭉한 떡이 있는데 짧뚱한 떡으로 부탁드리면 그걸로 보내주시나요~??
196,31,749,쿠션감어떤가요? 
197,31,750,배송 언제 되나요??
198,31,751,배송이 언제쯤 되는것일까요 ㅜㅜ
199,31,752,메세지  남겼는데 확인을 안하시네요..ㅠㅠ답변 부탁드립니다 
200,31,753,받아보고감동받았습니다~~정성가득한구두가느껴지네요~~배송은늦어졌지만기다릴만한가치가있는작품이였습니다♡감사합니다
201,31,754,저두 제발 배송 좀 해주세요ㅠㅠ
202,31,755,배송이 언제쯤 되나요?
203,31,756,1일에 주문했는데 아직도 배송이 안되서요 ㅠ언제쯤 되나요?
204,31,757,메세지 남겼는데 확인좀 부탁드려용
205,31,758,기대를 너무 했나봐요 아이디어스 최초 실망이네요 늦은배송도 그렇고 일부러 타이트하게 주문했음에도 딱내신발 아닌듯 헐떡리네요 
206,32,759,255 사이즈는 언제 나오나요??
207,32,760,230 언제 재입고 되나요?
208,32,761,255사이즈는 언제쯤 구매가능할까요?
209,32,762,회원님 여성분 사이즈로255말씀하세요?
210,32,763,아 저는 남성인데 제가 신을거고요 평소 운동화260신고 발등도 높지않고 발볼도 넓지않아서요 
211,32,764,댓글보니까 한치수 적게신을걸 추천을 많이하던데... 제가 구두는255신거나 혹은 안에 깔창넣고 255신거던요 
212,32,765,그럼 쿠션을 추가한다는게(안굽1cm추가)로 구매하면 되나요? 저는 키높이는 별로라
213,32,766,감사합니다 바로 주문할께요
214,32,767,235랑 240중에 고민이되는데 사이즈 어떤게 맞을까요? 제 발 사이즈를 재보니 발길이 230 발볼 9.5 입니다
215,32,768,배송 언제쯤 되나요..? 보름도 넘었는데 왜 안올까요..
216,34,769,가죽색상 변경가능한가요??
217,34,770,굽높이 5cm로 변경 가능한가요?ㅎㅎㅎ
218,36,771,넘나 귀여운 것 🙊
219,36,772,밑창은 푹신한 편인가여?
220,36,773,혹시 남자가 신어도 될까요? 평상시 운동화 250인데. 가능한가요 
221,36,774,남자아이  초등생이 신어도 될까요?
222,36,775,신발 무게는 어떻게되나요? 사이즈235기준으로요~
223,36,776,220 사이즈도 착용 가능할까요? 칼발이에요 ㅠㅠ
224,36,777,혹시 더 큰 사이즈 제작은 불가능한가요? 
225,36,778,브라운색상 230이랑 235 사이즈 품절이라고 써있는데 구매창은 열려있던데 품절맞나요?
226,37,779,너무 이뿐데...  새해기념 할인 팍팍 좀.. ^^;
227,38,780,전사이즈 언제 입고되나요
228,38,781,예약주문은 언제 할 수 있는 건가요? ㅠㅠ
229,38,782,"언제 입고가능한가요?ㅠ
예약주문은 현재가능한가요?"
230,38,783,발등이 높은편인데 괜찮을까요?
231,38,784,37사이즈 재입고되나요?😭
232,38,785,38 언제쯤 입고될까요~?
233,38,786,41 사이즈 언제 입고될까요 ㅠ
234,38,787,담달초에라도 온다니 다행이에요 기다릴게용
235,38,788,발사이즈가 220~225정도 신는데요 블로퍼는 가장 작은 사이즈가 36부터네요 블로퍼스타일은 안신어봤는데ㅠㅠ 크지않고 잘 맞을까요?
236,38,789,혹시 39사이즈 재입고 되나요?
237,40,790,운동화 끈이 흰색...보단 운동화톤이면 더 예쁠것 같아요~
238,40,791,"10단위로만 제작하시나요~? 그리고 사이즈 문의인데요, 구두는 255인데 운동화는 260이면 어느 사이즈에 맞추면 좋을런지요~?"
239,41,792,페이스북 보고 너무 이뻐서 바로 넘어왔어요ㅠㅠ 빨리 받아보고싶어요
240,41,793,선향도 들어가나요~?
241,41,794,크림이랑 아이보리 뭐가 다른가요?
242,41,795,비교 사진 있나요?
243,41,796,안녕하세요~! 1/28에 구매했습니다. 동봉된 인센스 향이 너무 좋아요.. 어떤 제품인지 알 수 있을까요...ㅠㅠ
244,42,797,각인은 영어도 가능한가요? 글씨체는 어떻게 정하나요?
245,42,798,받침만 구매 가능한가요?
246,42,799,작가님! 메시지 확인 부탁드려요!!
247,42,800,원받침 위 아래로 숫자와 짧은글자를 나눠서 새기고 싶은데 레이저 각인으로 선택하면 되나요?
248,42,801,메시지 확인 부탁드려요!
249,42,802,"메세지 확인 부탁드립니다..,༼ ༎ຶ ෴ ༎ຶ༽"
250,42,803,메세지 확인 조뮤해주세요
251,42,804,3세트 주문해요 잘 검수해서 포장해서 보내주세요 
252,42,805,"오널 주문하며 언제쯤 받을수 있나요?
담주 화욜까지는 가능할까요? 혹시 택배는 어디가요? cj택배가 시간이 많이 잡아먹어서요~여기는 아닌죠?"
253,42,806,배송은 언제쯤 시작하나요? 17일에 주문했는데 배송이 언제쯤 오는지 궁금해서요
254,43,807,제가 31일에 선물해야하는데 혹시 그전까지 배송이 가능할까요?
255,44,808,각티슈커버는 만드실 계획이 없으신가요ㅠㅜ  이귀여운 커버를 갖고싶어도 쓸수없다니 너무 안타깝네요
256,44,809,베이지는 재입고 언제 되나요? ㅠㅅㅠ
257,44,810,베이지 색 언제 입고 되나요?
258,44,811,작가님~ 혹시 베이지 입고는 언제될까요??😮😮
259,44,812,베이지 입고 되나요?
260,44,813,각 티슈 직사각형도 제작해주세요 ㅠㅠ
261,44,814,혹시 핑크나 다른 색상 옵션 추가 계획은 없으실까용-?-?
262,44,815,큰 각티슈 커버도 꼭 만들어주세요 ㅠ^ㅠ 
263,44,816,휴지심을 빼서 넣어쓴다는 게 어떻게 하는거지요~?
264,44,817,작가님 휴지 고정 스트링이 불안한데 밑단 만들어서 지퍼 다실 생각은 없나요?ㅠㅠ
265,45,818,냥이는 3종류 외에 또 있나요? 
266,45,819,작가님~다육이를 키워보지 않아 몰라서 질문합니다..^^조그만 상태였다가 나중에 커지는건가요?그럼 분갈이 이런거 해줘야 하는건가 해서요.
267,45,820,아..그렇군요.알려주셔서 고맙습니다~^^
268,45,821,고양이 3마리로 주문하려는데 1마리는 울집냥이로하고싶은데 가능할까요?
269,45,822,선인장도 15일이나 한달에 한번 물주나요?
270,45,823,고양이 두 마리 주문하면 색 다르게 해주시나용...?
271,46,824,싱글 사이즈 무게가 궁금합니다~
272,46,825,"1800*2000리지킹도제작가능 한가요?,가능하다면. 가격좀알려주세요"
273,46,826,지금 결재하고 내년(21년)1월에 받아도 될까요? 현재는 침대가 있는 상태이고 1월 20일에 이사가는집에 놓을거라서요?
274,46,827,그럼 먼저 결재하고 1월 이사전에 연락드리겠습니다.^^
275,46,828,"지금 슈퍼싱글 결재했습니다. 감사합니다. 
코로나19 조심 하시고 힘든 시기지만 지치지마시고 잘 이겨내는 하루 되세요~^^"
276,46,829,"싱글  성남 배송비가 30,000원인가요"
277,46,830,그러면 배송비가 을마란 이야기오요????
278,46,831,"45,000원이란 이야기오??"
279,46,832,185×218×38 매트리스와 100×200×26매트리스로 패밀리침대 만드려고합니다.어떻게주문해야하나요?두 매트리스 높이 맞출수있나요?
280,46,833,미끄럼방지턱이 없으면 매트리스가 많이 움직이나요?
281,47,834,"안녕하세요 ^^ 저희 신규향(이번주 출시 예정)스프링 데이가 비슷할 것으로 판단되오나, 향이라는 것이 사람마다 향을 느끼는 수용체의 활성도가 다르며, 이로인해 간혹 두통이이 호흡기에 이상이 올수 있는 점을 감안하여 침실 머리맡에 두는 것은 권해드리지
않습니다."
282,47,835,"가을 겨울에 어울리는 향이 있을까요? 너무 강하지 않고, 향이 가벼운거만 아니면 돼요! ㅎㅎ"
283,47,836,기본 케이스는 그냥 하얀색 케이스 인가요?
284,47,837,하와이안라임비치 향 너무 좋았는데 왜 없는거죠?ㅠㅠ
285,47,838,작가님! 남자에게 선물할건데 혹시 추천해주실 향이 있으실까요! 2개정도 원하는데요! 침실엔 잠 잘 올수 있는 향 원하구요 하나는 화장실 비치할건데 깔끔한느낌이었으면 좋겠습니다ㅠㅜ!
286,47,839,판매자님! 향 별로 인증 번호 다른걸로 아는데 다른거 인증서도 같이 업데이트 가능 할까요?
287,47,840,친절한 답변 감사합니다😀
288,47,841,결론적으론 한가지 인증번호네요^^ 확인 감사합니다😀
289,47,842,작가님 하와이안 판매 안하신다는 답글봤어요ㅜㅜ 대신 그 비슷한 향 추천 좀 부탁드려요 하와이안 블랙체리 화장실에 뒀었는데 하와이안이 젤 좋아서 재주문하려고 들어왔더니 판매중단이라고ㅜㅜ
290,47,843,안녕하세요 작가님!  혹시 아이리스 항과 비슷한 향이 있을까요?
291,48,844,c타입 샀는데 도대체 목걸이를 어떻게 걸어야하는지 모르겠어요ㅜㅜ
292,48,845,귀찌를정리하려고하는데 어떤걸주문해야할까요? 주로 나사형이고 드롭도쫌잇어요!
293,48,846,오렌지 오일은 뭔가용? 그냥 향때문에 사용하는 건가요..?
294,48,847,"멀바우로 주문하면 앞문은 추가 못하는 건가요? 옵션에 미송만 앞문 추가가 있어서요...그리고  다른 판매제품중에 낱개로 정리 아크릴  판매 하시던데 , 그 낱개 아크릴 판에 앞문 처럼 위에 구멍 두개 뚫어서  앞문처럼 쓰고 싶은데 추가로 돈 내고 그렇게 주문 할 수 있을까요?"
295,48,848,오일은 그냥 바르고바로쓰나요?? 얼마나말리나요? 자세한설명이 없네요ㅜㅜ 안밖으로다바르나요???
296,48,849,"장갑도 껴야하는지,, 막 바닥에신문지같은거깔아야하는지... 유튜브에쳐서 보려고해도 정확히이름이뭔지몰라서어렵네요ㅠㅠ "
297,48,850,오일을 발라서 보내주실 순 없는건가요...?!
298,48,851,혹시as되나요~?
299,48,852,오일 하나 사서 두 개의 제품을 다 칠할 수 있을까요 아니면 제품 하나당 오일 하나씩 다 쓰나용
300,48,853,어제 결제했는데 언제 배송이 시작될까요?
301,49,854,정말 예뻐요~^^ 인**에 글올렸더니 동기들이 이쁘다고 난리입니다ㅎㅎ 공구하자며ㅎㅎ링크 뿌렸어요 크크 감사합니다
302,49,855,월넛 시키려고 하는데 나무 무늬가 가로가 아니고 세로로 오기도 하나여??ㅠ
303,49,856,"아이들 선물로 여러개 주문하고싶은데 그때 이름각인은 각각하고싶은데 
여러명의 아이들 이름을 어디에 적나요"
304,49,857,혹시 글씨체는 잘 몰라서요ㅜ초등학교 졸업 중학생되는 아이들이 좋아할만한 글씨체 추천으로 귀여운 글씨체로 각인도 가능한가요~~
305,49,858,휴대폰에 가죽재질의 열고닫는 카드케이스 사용하고 있는데 두께가 좀 있는데 휴대폰 들어갈까요? 휴대폰 들어가는 입구 폭 몇cm인지 좀 알려주세요
306,49,859,LG V50 듀얼스크린도 가능한가요?
307,49,860,댓글을 안보시네요
308,49,861,각인혹시 로고로도 가능한가요?
309,49,862,글자는 몇글자까지 가능한가요?
310,49,863,저도 각인 몇글자까지 가능한지 궁금합니다
